datetime,traffic_volume,Trucks,Cars,Bikes,taxi,Bus,Auto,others,Location
06-09-2015 03:00,397,11,127,119,11,11,115,3,Koparkhairane
06-09-2015 04:00,355,10,113,106,10,10,102,4,Koparkhairane
06-09-2015 04:00,355,10,113,106,10,10,102,4,Koparkhairane
06-09-2015 04:00,355,10,113,106,10,10,102,4,Koparkhairane
06-09-2015 05:00,633,18,202,189,18,18,183,5,Koparkhairane
06-09-2015 05:00,633,18,202,189,18,18,183,5,Koparkhairane
06-09-2015 06:00,880,26,281,264,26,26,255,2,Koparkhairane
06-09-2015 06:00,880,26,281,264,26,26,255,2,Koparkhairane
06-09-2015 06:00,880,26,281,264,26,26,255,2,Koparkhairane
06-09-2015 07:00,1290,38,412,387,38,38,374,3,Koparkhairane
06-09-2015 07:00,1290,38,412,387,38,38,374,3,Koparkhairane
06-09-2015 07:00,1290,38,412,387,38,38,374,3,Koparkhairane
06-09-2015 08:00,1936,58,619,580,58,58,561,2,Koparkhairane
06-09-2015 08:00,1936,58,619,580,58,58,561,2,Koparkhairane
06-09-2015 09:00,2788,83,892,836,83,83,808,3,Koparkhairane
06-09-2015 09:00,2788,83,892,836,83,83,808,3,Koparkhairane
06-09-2015 09:00,2788,83,892,836,83,83,808,3,Koparkhairane
06-09-2015 10:00,3636,109,1163,1090,109,109,1054,2,Koparkhairane
06-09-2015 11:00,3927,117,1256,1178,117,117,1138,4,Koparkhairane
06-09-2015 12:00,4281,128,1369,1284,128,128,1241,3,Koparkhairane
06-09-2015 13:00,4579,137,1465,1373,137,137,1327,3,Koparkhairane
06-09-2015 14:00,4198,125,1343,1259,125,125,1217,4,Koparkhairane
06-09-2015 15:00,4264,127,1364,1279,127,127,1236,4,Koparkhairane
06-09-2015 15:00,4264,127,1364,1279,127,127,1236,4,Koparkhairane
06-09-2015 16:00,3978,119,1272,1193,119,119,1153,3,Koparkhairane
06-09-2015 17:00,3692,110,1181,1107,110,110,1070,4,Koparkhairane
06-09-2015 18:00,3412,102,1091,1023,102,102,989,3,Koparkhairane
06-09-2015 19:00,3130,93,1001,939,93,93,907,4,Koparkhairane
06-09-2015 20:00,3032,90,970,909,90,90,879,4,Koparkhairane
06-09-2015 21:00,2725,81,872,817,81,81,790,3,Koparkhairane
06-09-2015 21:00,2725,81,872,817,81,81,790,3,Koparkhairane
06-09-2015 21:00,2725,81,872,817,81,81,790,3,Koparkhairane
06-09-2015 22:00,2027,60,648,608,60,60,587,4,Koparkhairane
06-09-2015 23:00,1473,44,471,441,44,44,427,2,Koparkhairane
07-09-2015 00:00,973,29,311,291,29,29,282,2,Koparkhairane
07-09-2015 01:00,517,15,165,155,15,15,149,3,Koparkhairane
07-09-2015 02:00,329,9,105,98,9,9,95,4,Koparkhairane
07-09-2015 03:00,255,7,81,76,7,7,73,4,Koparkhairane
07-09-2015 04:00,291,8,93,87,8,8,84,3,Koparkhairane
07-09-2015 05:00,576,17,184,172,17,17,167,2,Koparkhairane
07-09-2015 06:00,1057,31,338,317,31,31,306,3,Koparkhairane
07-09-2015 07:00,1658,49,530,497,49,49,480,4,Koparkhairane
07-09-2015 08:00,2204,66,705,661,66,66,639,1,Koparkhairane
07-09-2015 09:00,2880,86,921,864,86,86,835,2,Koparkhairane
07-09-2015 10:00,3334,100,1066,1000,100,100,966,2,Koparkhairane
07-09-2015 11:00,3782,113,1210,1134,113,113,1096,3,Koparkhairane
07-09-2015 12:00,4073,122,1303,1221,122,122,1181,2,Koparkhairane
07-09-2015 13:00,4408,132,1410,1322,132,132,1278,2,Koparkhairane
07-09-2015 14:00,4660,139,1491,1398,139,139,1351,3,Koparkhairane
07-09-2015 15:00,4383,131,1402,1314,131,131,1271,3,Koparkhairane
07-09-2015 16:00,4183,125,1338,1254,125,125,1213,3,Koparkhairane
07-09-2015 17:00,3798,113,1215,1139,113,113,1101,4,Koparkhairane
07-09-2015 18:00,3622,108,1159,1086,108,108,1050,3,Koparkhairane
07-09-2015 19:00,3511,105,1123,1053,105,105,1018,2,Koparkhairane
07-09-2015 20:00,2924,87,935,877,87,87,847,4,Koparkhairane
07-09-2015 21:00,2309,69,738,692,69,69,669,3,Koparkhairane
07-09-2015 22:00,1606,48,513,481,48,48,465,3,Koparkhairane
07-09-2015 23:00,994,29,318,298,29,29,288,3,Koparkhairane
08-09-2015 00:00,567,17,181,170,17,17,164,1,Koparkhairane
08-09-2015 01:00,311,9,99,93,9,9,90,2,Koparkhairane
08-09-2015 02:00,253,7,80,75,7,7,73,4,Koparkhairane
08-09-2015 03:00,309,9,98,92,9,9,89,3,Koparkhairane
08-09-2015 04:00,809,24,258,242,24,24,234,3,Koparkhairane
08-09-2015 04:00,809,24,258,242,24,24,234,3,Koparkhairane
08-09-2015 04:00,809,24,258,242,24,24,234,3,Koparkhairane
08-09-2015 05:00,2776,83,888,832,83,83,805,2,Koparkhairane
08-09-2015 05:00,2776,83,888,832,83,83,805,2,Koparkhairane
08-09-2015 05:00,2776,83,888,832,83,83,805,2,Koparkhairane
08-09-2015 06:00,5538,166,1772,1661,166,166,1606,1,Koparkhairane
08-09-2015 06:00,5538,166,1772,1661,166,166,1606,1,Koparkhairane
08-09-2015 07:00,6468,194,2069,1940,194,194,1875,2,Koparkhairane
08-09-2015 08:00,6018,180,1925,1805,180,180,1745,3,Koparkhairane
08-09-2015 09:00,5590,167,1788,1677,167,167,1621,3,Koparkhairane
08-09-2015 10:00,4610,138,1475,1383,138,138,1336,2,Koparkhairane
08-09-2015 11:00,4742,142,1517,1422,142,142,1375,2,Koparkhairane
08-09-2015 12:00,4935,148,1579,1480,148,148,1431,1,Koparkhairane
08-09-2015 13:00,4967,149,1589,1490,149,149,1440,1,Koparkhairane
08-09-2015 14:00,5232,156,1674,1569,156,156,1517,4,Koparkhairane
08-09-2015 15:00,5788,173,1852,1736,173,173,1678,3,Koparkhairane
08-09-2015 16:00,6740,202,2156,2022,202,202,1954,2,Koparkhairane
08-09-2015 17:00,6538,196,2092,1961,196,196,1896,1,Koparkhairane
08-09-2015 18:00,4522,135,1447,1356,135,135,1311,3,Koparkhairane
08-09-2015 19:00,3242,97,1037,972,97,97,940,2,Koparkhairane
08-09-2015 20:00,2924,87,935,877,87,87,847,4,Koparkhairane
08-09-2015 21:00,2415,72,772,724,72,72,700,3,Koparkhairane
08-09-2015 22:00,1578,47,504,473,47,47,457,3,Koparkhairane
08-09-2015 23:00,934,28,298,280,28,28,270,2,Koparkhairane
09-09-2015 00:00,535,16,171,160,16,16,155,1,Koparkhairane
09-09-2015 01:00,331,9,105,99,9,9,95,5,Koparkhairane
09-09-2015 02:00,260,7,83,78,7,7,75,3,Koparkhairane
09-09-2015 03:00,374,11,119,112,11,11,108,2,Koparkhairane
09-09-2015 04:00,902,27,288,270,27,27,261,2,Koparkhairane
09-09-2015 05:00,2952,88,944,885,88,88,856,3,Koparkhairane
09-09-2015 06:00,5879,176,1881,1763,176,176,1704,3,Koparkhairane
09-09-2015 07:00,6463,193,2068,1938,193,193,1874,4,Koparkhairane
09-09-2015 08:00,6118,183,1957,1835,183,183,1774,3,Koparkhairane
09-09-2015 09:00,5573,167,1783,1671,167,167,1616,2,Koparkhairane
09-09-2015 10:00,4582,137,1466,1374,137,137,1328,3,Koparkhairane
09-09-2015 11:00,4335,130,1387,1300,130,130,1257,1,Koparkhairane
09-09-2015 12:00,2786,83,891,835,83,83,807,4,Koparkhairane
09-09-2015 12:00,2786,83,891,835,83,83,807,4,Koparkhairane
09-09-2015 13:00,4945,148,1582,1483,148,148,1434,2,Koparkhairane
09-09-2015 13:00,4945,148,1582,1483,148,148,1434,2,Koparkhairane
09-09-2015 14:00,5495,164,1758,1648,164,164,1593,4,Koparkhairane
09-09-2015 15:00,5716,171,1829,1714,171,171,1657,3,Koparkhairane
09-09-2015 16:00,6856,205,2193,2056,205,205,1988,4,Koparkhairane
09-09-2015 17:00,6402,192,2048,1920,192,192,1856,2,Koparkhairane
09-09-2015 18:00,4601,138,1472,1380,138,138,1334,1,Koparkhairane
09-09-2015 19:00,3497,104,1119,1049,104,104,1014,3,Koparkhairane
09-09-2015 20:00,3183,95,1018,954,95,95,923,3,Koparkhairane
09-09-2015 21:00,2300,69,736,690,69,69,667,0,Koparkhairane
09-09-2015 21:00,2300,69,736,690,69,69,667,0,Koparkhairane
09-09-2015 22:00,1495,44,478,448,44,44,433,4,Koparkhairane
09-09-2015 22:00,1495,44,478,448,44,44,433,4,Koparkhairane
09-09-2015 22:00,1495,44,478,448,44,44,433,4,Koparkhairane
09-09-2015 23:00,1047,31,335,314,31,31,303,2,Koparkhairane
09-09-2015 23:00,1047,31,335,314,31,31,303,2,Koparkhairane
09-09-2015 23:00,1047,31,335,314,31,31,303,2,Koparkhairane
10-09-2015 00:00,498,14,159,149,14,14,144,4,Koparkhairane
10-09-2015 00:00,498,14,159,149,14,14,144,4,Koparkhairane
10-09-2015 00:00,498,14,159,149,14,14,144,4,Koparkhairane
10-09-2015 01:00,340,10,108,102,10,10,98,2,Koparkhairane
10-09-2015 01:00,340,10,108,102,10,10,98,2,Koparkhairane
10-09-2015 02:00,297,8,95,89,8,8,86,3,Koparkhairane
10-09-2015 02:00,297,8,95,89,8,8,86,3,Koparkhairane
10-09-2015 03:00,333,9,106,99,9,9,96,5,Koparkhairane
10-09-2015 03:00,333,9,106,99,9,9,96,5,Koparkhairane
10-09-2015 04:00,904,27,289,271,27,27,262,1,Koparkhairane
10-09-2015 04:00,904,27,289,271,27,27,262,1,Koparkhairane
10-09-2015 04:00,904,27,289,271,27,27,262,1,Koparkhairane
10-09-2015 05:00,2928,87,936,878,87,87,849,4,Koparkhairane
10-09-2015 05:00,2928,87,936,878,87,87,849,4,Koparkhairane
10-09-2015 06:00,5481,164,1753,1644,164,164,1589,3,Koparkhairane
10-09-2015 06:00,5481,164,1753,1644,164,164,1589,3,Koparkhairane
10-09-2015 06:00,5481,164,1753,1644,164,164,1589,3,Koparkhairane
10-09-2015 07:00,6518,195,2085,1955,195,195,1890,3,Koparkhairane
10-09-2015 07:00,6518,195,2085,1955,195,195,1890,3,Koparkhairane
10-09-2015 07:00,6518,195,2085,1955,195,195,1890,3,Koparkhairane
10-09-2015 08:00,6222,186,1991,1866,186,186,1804,3,Koparkhairane
10-09-2015 08:00,6222,186,1991,1866,186,186,1804,3,Koparkhairane
10-09-2015 09:00,5642,169,1805,1692,169,169,1636,2,Koparkhairane
10-09-2015 09:00,5642,169,1805,1692,169,169,1636,2,Koparkhairane
10-09-2015 10:00,4743,142,1517,1422,142,142,1375,3,Koparkhairane
10-09-2015 11:00,4982,149,1594,1494,149,149,1444,3,Koparkhairane
10-09-2015 12:00,5119,153,1638,1535,153,153,1484,3,Koparkhairane
10-09-2015 13:00,5092,152,1629,1527,152,152,1476,4,Koparkhairane
10-09-2015 14:00,5334,160,1706,1600,160,160,1546,2,Koparkhairane
10-09-2015 15:00,5945,178,1902,1783,178,178,1724,2,Koparkhairane
10-09-2015 16:00,6606,198,2113,1981,198,198,1915,3,Koparkhairane
10-09-2015 17:00,6184,185,1978,1855,185,185,1793,3,Koparkhairane
10-09-2015 18:00,4725,141,1512,1417,141,141,1370,3,Koparkhairane
10-09-2015 19:00,3687,110,1179,1106,110,110,1069,3,Koparkhairane
10-09-2015 20:00,3323,99,1063,996,99,99,963,4,Koparkhairane
10-09-2015 21:00,2684,80,858,805,80,80,778,3,Koparkhairane
10-09-2015 22:00,2578,77,824,773,77,77,747,3,Koparkhairane
10-09-2015 23:00,1300,39,416,390,39,39,377,0,Koparkhairane
11-09-2015 00:00,707,21,226,212,21,21,205,1,Koparkhairane
11-09-2015 01:00,375,11,120,112,11,11,108,2,Koparkhairane
11-09-2015 02:00,310,9,99,93,9,9,89,2,Koparkhairane
11-09-2015 03:00,383,11,122,114,11,11,111,3,Koparkhairane
11-09-2015 04:00,854,25,273,256,25,25,247,3,Koparkhairane
11-09-2015 05:00,2836,85,907,850,85,85,822,2,Koparkhairane
11-09-2015 06:00,5526,165,1768,1657,165,165,1602,4,Koparkhairane
11-09-2015 07:00,6125,183,1960,1837,183,183,1776,3,Koparkhairane
11-09-2015 08:00,5343,160,1709,1602,160,160,1549,3,Koparkhairane
11-09-2015 09:00,5031,150,1609,1509,150,150,1458,5,Koparkhairane
11-09-2015 10:00,4705,141,1505,1411,141,141,1364,2,Koparkhairane
11-09-2015 11:00,5061,151,1619,1518,151,151,1467,4,Koparkhairane
11-09-2015 12:00,5427,162,1736,1628,162,162,1573,4,Koparkhairane
11-09-2015 13:00,5188,155,1660,1556,155,155,1504,3,Koparkhairane
11-09-2015 14:00,5556,166,1777,1666,166,166,1611,4,Koparkhairane
11-09-2015 15:00,5949,178,1903,1784,178,178,1725,3,Koparkhairane
11-09-2015 16:00,6262,187,2003,1878,187,187,1815,5,Koparkhairane
11-09-2015 17:00,5717,171,1829,1715,171,171,1657,3,Koparkhairane
11-09-2015 18:00,4497,134,1439,1349,134,134,1304,3,Koparkhairane
11-09-2015 19:00,3471,104,1110,1041,104,104,1006,2,Koparkhairane
11-09-2015 20:00,2017,60,645,605,60,60,584,3,Koparkhairane
11-09-2015 21:00,1932,57,618,579,57,57,560,4,Koparkhairane
11-09-2015 22:00,2209,66,706,662,66,66,640,3,Koparkhairane
11-09-2015 23:00,2347,70,751,704,70,70,680,2,Koparkhairane
12-09-2015 00:00,801,24,256,240,24,24,232,1,Koparkhairane
12-09-2015 01:00,580,17,185,174,17,17,168,2,Koparkhairane
12-09-2015 02:00,369,11,118,110,11,11,107,1,Koparkhairane
12-09-2015 02:00,369,11,118,110,11,11,107,1,Koparkhairane
12-09-2015 03:00,196,5,62,58,5,5,56,5,Koparkhairane
12-09-2015 04:00,211,6,67,63,6,6,61,2,Koparkhairane
12-09-2015 05:00,368,11,117,110,11,11,106,2,Koparkhairane
12-09-2015 05:00,368,11,117,110,11,11,106,2,Koparkhairane
12-09-2015 06:00,655,19,209,196,19,19,189,4,Koparkhairane
12-09-2015 06:00,655,19,209,196,19,19,189,4,Koparkhairane
12-09-2015 06:00,655,19,209,196,19,19,189,4,Koparkhairane
12-09-2015 07:00,1200,36,384,360,36,36,348,0,Koparkhairane
12-09-2015 07:00,1200,36,384,360,36,36,348,0,Koparkhairane
12-09-2015 08:00,1795,53,574,538,53,53,520,4,Koparkhairane
12-09-2015 08:00,1795,53,574,538,53,53,520,4,Koparkhairane
12-09-2015 09:00,2119,63,678,635,63,63,614,3,Koparkhairane
12-09-2015 09:00,2119,63,678,635,63,63,614,3,Koparkhairane
12-09-2015 10:00,2410,72,771,723,72,72,698,2,Koparkhairane
12-09-2015 11:00,2814,84,900,844,84,84,816,2,Koparkhairane
12-09-2015 12:00,2785,83,891,835,83,83,807,3,Koparkhairane
12-09-2015 13:00,2736,82,875,820,82,82,793,2,Koparkhairane
12-09-2015 14:00,2696,80,862,808,80,80,781,5,Koparkhairane
12-09-2015 15:00,2749,82,879,824,82,82,797,3,Koparkhairane
12-09-2015 16:00,2639,79,844,791,79,79,765,2,Koparkhairane
12-09-2015 17:00,2437,73,779,731,73,73,706,2,Koparkhairane
12-09-2015 18:00,2479,74,793,743,74,74,718,3,Koparkhairane
12-09-2015 19:00,2213,66,708,663,66,66,641,3,Koparkhairane
12-09-2015 20:00,2407,72,770,722,72,72,698,1,Koparkhairane
12-09-2015 21:00,2711,81,867,813,81,81,786,2,Koparkhairane
12-09-2015 22:00,3248,97,1039,974,97,97,941,3,Koparkhairane
12-09-2015 23:00,2956,88,945,886,88,88,857,4,Koparkhairane
13-09-2015 00:00,1369,41,438,410,41,41,397,1,Koparkhairane
13-09-2015 01:00,909,27,290,272,27,27,263,3,Koparkhairane
13-09-2015 02:00,615,18,196,184,18,18,178,3,Koparkhairane
13-09-2015 03:00,342,10,109,102,10,10,99,2,Koparkhairane
13-09-2015 04:00,257,7,82,77,7,7,74,3,Koparkhairane
13-09-2015 05:00,390,11,124,117,11,11,113,3,Koparkhairane
13-09-2015 06:00,788,23,252,236,23,23,228,3,Koparkhairane
13-09-2015 07:00,1171,35,374,351,35,35,339,2,Koparkhairane
13-09-2015 08:00,1720,51,550,516,51,51,498,3,Koparkhairane
13-09-2015 09:00,2382,71,762,714,71,71,690,3,Koparkhairane
13-09-2015 10:00,3069,92,982,920,92,92,890,1,Koparkhairane
13-09-2015 11:00,3449,103,1103,1034,103,103,1000,3,Koparkhairane
13-09-2015 12:00,3765,112,1204,1129,112,112,1091,5,Koparkhairane
13-09-2015 13:00,3715,111,1188,1114,111,111,1077,3,Koparkhairane
13-09-2015 14:00,3700,111,1184,1110,111,111,1073,0,Koparkhairane
13-09-2015 15:00,3949,118,1263,1184,118,118,1145,3,Koparkhairane
13-09-2015 16:00,3919,117,1254,1175,117,117,1136,3,Koparkhairane
13-09-2015 17:00,3824,114,1223,1147,114,114,1108,4,Koparkhairane
13-09-2015 18:00,3719,111,1190,1115,111,111,1078,3,Koparkhairane
13-09-2015 19:00,3367,101,1077,1010,101,101,976,1,Koparkhairane
13-09-2015 20:00,3155,94,1009,946,94,94,914,4,Koparkhairane
13-09-2015 21:00,2196,65,702,658,65,65,636,5,Koparkhairane
13-09-2015 22:00,2417,72,773,725,72,72,700,3,Koparkhairane
13-09-2015 23:00,2029,60,649,608,60,60,588,4,Koparkhairane
14-09-2015 00:00,534,16,170,160,16,16,154,2,Koparkhairane
14-09-2015 02:00,246,7,78,73,7,7,71,3,Koparkhairane
14-09-2015 03:00,318,9,101,95,9,9,92,3,Koparkhairane
14-09-2015 04:00,825,24,264,247,24,24,239,3,Koparkhairane
14-09-2015 05:00,2910,87,931,873,87,87,843,2,Koparkhairane
14-09-2015 06:00,5620,168,1798,1686,168,168,1629,3,Koparkhairane
14-09-2015 07:00,6197,185,1983,1859,185,185,1797,3,Koparkhairane
14-09-2015 08:00,5961,178,1907,1788,178,178,1728,4,Koparkhairane
14-09-2015 09:00,4982,149,1594,1494,149,149,1444,3,Koparkhairane
14-09-2015 10:00,4291,128,1373,1287,128,128,1244,3,Koparkhairane
14-09-2015 11:00,4441,133,1421,1332,133,133,1287,2,Koparkhairane
14-09-2015 12:00,4782,143,1530,1434,143,143,1386,3,Koparkhairane
14-09-2015 13:00,4802,144,1536,1440,144,144,1392,2,Koparkhairane
14-09-2015 14:00,5294,158,1694,1588,158,158,1535,3,Koparkhairane
14-09-2015 15:00,5863,175,1876,1758,175,175,1700,4,Koparkhairane
14-09-2015 16:00,6579,197,2105,1973,197,197,1907,3,Koparkhairane
14-09-2015 17:00,6019,180,1926,1805,180,180,1745,3,Koparkhairane
14-09-2015 18:00,4331,129,1385,1299,129,129,1255,5,Koparkhairane
14-09-2015 19:00,3380,101,1081,1014,101,101,980,2,Koparkhairane
14-09-2015 20:00,2965,88,948,889,88,88,859,5,Koparkhairane
14-09-2015 21:00,2251,67,720,675,67,67,652,3,Koparkhairane
14-09-2015 22:00,1440,43,460,432,43,43,417,2,Koparkhairane
14-09-2015 23:00,932,27,298,279,27,27,270,4,Koparkhairane
15-09-2015 00:00,626,18,200,187,18,18,181,4,Koparkhairane
15-09-2015 01:00,327,9,104,98,9,9,94,4,Koparkhairane
15-09-2015 02:00,257,7,82,77,7,7,74,3,Koparkhairane
15-09-2015 03:00,338,10,108,101,10,10,98,1,Koparkhairane
15-09-2015 04:00,842,25,269,252,25,25,244,2,Koparkhairane
15-09-2015 05:00,3044,91,974,913,91,91,882,2,Koparkhairane
15-09-2015 06:00,5860,175,1875,1758,175,175,1699,3,Koparkhairane
15-09-2015 07:00,6034,181,1930,1810,181,181,1749,2,Koparkhairane
15-09-2015 08:00,5947,178,1903,1784,178,178,1724,2,Koparkhairane
15-09-2015 09:00,5395,161,1726,1618,161,161,1564,4,Koparkhairane
15-09-2015 10:00,4459,133,1426,1337,133,133,1293,4,Koparkhairane
15-09-2015 11:00,4693,140,1501,1407,140,140,1360,5,Koparkhairane
15-09-2015 12:00,4908,147,1570,1472,147,147,1423,2,Koparkhairane
15-09-2015 13:00,5161,154,1651,1548,154,154,1496,4,Koparkhairane
15-09-2015 14:00,5351,160,1712,1605,160,160,1551,3,Koparkhairane
15-09-2015 15:00,5708,171,1826,1712,171,171,1655,2,Koparkhairane
15-09-2015 16:00,6749,202,2159,2024,202,202,1957,3,Koparkhairane
15-09-2015 17:00,6263,187,2004,1878,187,187,1816,4,Koparkhairane
15-09-2015 18:00,4733,141,1514,1419,141,141,1372,5,Koparkhairane
15-09-2015 19:00,3634,109,1162,1090,109,109,1053,2,Koparkhairane
15-09-2015 20:00,2980,89,953,894,89,89,864,2,Koparkhairane
15-09-2015 21:00,2894,86,926,868,86,86,839,3,Koparkhairane
15-09-2015 22:00,1848,55,591,554,55,55,535,3,Koparkhairane
15-09-2015 23:00,2991,89,957,897,89,89,867,3,Koparkhairane
16-09-2015 00:00,668,20,213,200,20,20,193,2,Koparkhairane
16-09-2015 01:00,414,12,132,124,12,12,120,2,Koparkhairane
16-09-2015 01:00,414,12,132,124,12,12,120,2,Koparkhairane
16-09-2015 02:00,278,8,88,83,8,8,80,3,Koparkhairane
16-09-2015 03:00,367,11,117,110,11,11,106,1,Koparkhairane
16-09-2015 03:00,367,11,117,110,11,11,106,1,Koparkhairane
16-09-2015 04:00,861,25,275,258,25,25,249,4,Koparkhairane
16-09-2015 04:00,861,25,275,258,25,25,249,4,Koparkhairane
16-09-2015 05:00,3025,90,968,907,90,90,877,3,Koparkhairane
16-09-2015 06:00,5905,177,1889,1771,177,177,1712,2,Koparkhairane
16-09-2015 11:00,4759,142,1522,1427,142,142,1380,4,Koparkhairane
16-09-2015 12:00,5000,150,1600,1500,150,150,1450,0,Koparkhairane
16-09-2015 13:00,5016,150,1605,1504,150,150,1454,3,Koparkhairane
16-09-2015 14:00,5465,163,1748,1639,163,163,1584,5,Koparkhairane
16-09-2015 15:00,5829,174,1865,1748,174,174,1690,4,Koparkhairane
16-09-2015 16:00,6777,203,2168,2033,203,203,1965,2,Koparkhairane
16-09-2015 17:00,6317,189,2021,1895,189,189,1831,3,Koparkhairane
16-09-2015 18:00,4871,146,1558,1461,146,146,1412,2,Koparkhairane
16-09-2015 18:00,4871,146,1558,1461,146,146,1412,2,Koparkhairane
16-09-2015 19:00,3581,107,1145,1074,107,107,1038,3,Koparkhairane
16-09-2015 19:00,3581,107,1145,1074,107,107,1038,3,Koparkhairane
16-09-2015 20:00,3275,98,1048,982,98,98,949,2,Koparkhairane
16-09-2015 20:00,3275,98,1048,982,98,98,949,2,Koparkhairane
16-09-2015 21:00,2507,75,802,752,75,75,727,1,Koparkhairane
16-09-2015 21:00,2507,75,802,752,75,75,727,1,Koparkhairane
16-09-2015 22:00,1570,47,502,471,47,47,455,1,Koparkhairane
16-09-2015 22:00,1570,47,502,471,47,47,455,1,Koparkhairane
16-09-2015 23:00,955,28,305,286,28,28,276,4,Koparkhairane
16-09-2015 23:00,955,28,305,286,28,28,276,4,Koparkhairane
17-09-2015 00:00,530,15,169,159,15,15,153,4,Koparkhairane
17-09-2015 00:00,530,15,169,159,15,15,153,4,Koparkhairane
17-09-2015 01:00,368,11,117,110,11,11,106,2,Koparkhairane
17-09-2015 01:00,368,11,117,110,11,11,106,2,Koparkhairane
17-09-2015 02:00,255,7,81,76,7,7,73,4,Koparkhairane
17-09-2015 02:00,255,7,81,76,7,7,73,4,Koparkhairane
17-09-2015 03:00,363,10,116,108,10,10,105,4,Koparkhairane
17-09-2015 03:00,363,10,116,108,10,10,105,4,Koparkhairane
17-09-2015 04:00,876,26,280,262,26,26,254,2,Koparkhairane
17-09-2015 05:00,2903,87,928,870,87,87,841,3,Koparkhairane
17-09-2015 05:00,2903,87,928,870,87,87,841,3,Koparkhairane
17-09-2015 06:00,5023,150,1607,1506,150,150,1456,4,Koparkhairane
17-09-2015 06:00,5023,150,1607,1506,150,150,1456,4,Koparkhairane
17-09-2015 06:00,5023,150,1607,1506,150,150,1456,4,Koparkhairane
17-09-2015 07:00,5705,171,1825,1711,171,171,1654,2,Koparkhairane
17-09-2015 07:00,5705,171,1825,1711,171,171,1654,2,Koparkhairane
17-09-2015 07:00,5705,171,1825,1711,171,171,1654,2,Koparkhairane
17-09-2015 08:00,5515,165,1764,1654,165,165,1599,3,Koparkhairane
17-09-2015 08:00,5515,165,1764,1654,165,165,1599,3,Koparkhairane
17-09-2015 09:00,5359,160,1714,1607,160,160,1554,4,Koparkhairane
17-09-2015 09:00,5359,160,1714,1607,160,160,1554,4,Koparkhairane
17-09-2015 10:00,4582,137,1466,1374,137,137,1328,3,Koparkhairane
17-09-2015 10:00,4582,137,1466,1374,137,137,1328,3,Koparkhairane
17-09-2015 11:00,4647,139,1487,1394,139,139,1347,2,Koparkhairane
17-09-2015 11:00,4647,139,1487,1394,139,139,1347,2,Koparkhairane
17-09-2015 11:00,4647,139,1487,1394,139,139,1347,2,Koparkhairane
17-09-2015 12:00,4959,148,1586,1487,148,148,1438,4,Koparkhairane
17-09-2015 12:00,4959,148,1586,1487,148,148,1438,4,Koparkhairane
17-09-2015 12:00,4959,148,1586,1487,148,148,1438,4,Koparkhairane
17-09-2015 13:00,4644,139,1486,1393,139,139,1346,2,Koparkhairane
17-09-2015 13:00,4644,139,1486,1393,139,139,1346,2,Koparkhairane
17-09-2015 13:00,4644,139,1486,1393,139,139,1346,2,Koparkhairane
17-09-2015 14:00,5182,155,1658,1554,155,155,1502,3,Koparkhairane
17-09-2015 14:00,5182,155,1658,1554,155,155,1502,3,Koparkhairane
17-09-2015 14:00,5182,155,1658,1554,155,155,1502,3,Koparkhairane
17-09-2015 15:00,5724,171,1831,1717,171,171,1659,4,Koparkhairane
17-09-2015 15:00,5724,171,1831,1717,171,171,1659,4,Koparkhairane
17-09-2015 15:00,5724,171,1831,1717,171,171,1659,4,Koparkhairane
17-09-2015 16:00,6550,196,2096,1965,196,196,1899,2,Koparkhairane
17-09-2015 16:00,6550,196,2096,1965,196,196,1899,2,Koparkhairane
17-09-2015 17:00,6223,186,1991,1866,186,186,1804,4,Koparkhairane
17-09-2015 17:00,6223,186,1991,1866,186,186,1804,4,Koparkhairane
17-09-2015 17:00,6223,186,1991,1866,186,186,1804,4,Koparkhairane
17-09-2015 18:00,4557,136,1458,1367,136,136,1321,3,Koparkhairane
17-09-2015 19:00,3351,100,1072,1005,100,100,971,3,Koparkhairane
17-09-2015 20:00,3118,93,997,935,93,93,904,3,Koparkhairane
17-09-2015 21:00,2800,84,896,840,84,84,812,0,Koparkhairane
17-09-2015 22:00,2590,77,828,777,77,77,751,3,Koparkhairane
17-09-2015 23:00,1285,38,411,385,38,38,372,3,Koparkhairane
